,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
32,2021_10_25,-32.937992,-60.645317,https://departamento.mercadolibre.com.ar/MLA-1109376465-salta-1735-departamento-1-dormitorio-al-frente-en-alquiler-_JM,Salta 1735 - Departamento 1 Dormitorio Al Frente En Alquiler,Departamento,19000.0,ARS,35,2
33,2021_10_25,-24.790976,-65.41974,https://departamento.mercadolibre.com.ar/MLA-1109439222-alquiler-dpto-centrico-temporario-_JM,Alquiler Dpto Centrico Temporario,Departamento,3000.0,ARS,55,2
34,2021_10_25,-34.618614,-58.382866,https://departamento.mercadolibre.com.ar/MLA-862191794-alquiler-temporario-monombiente-salta-900-san-telmo-_JM,"Alquiler Temporario Monombiente, Salta 900, San Telmo",Departamento,45000.0,ARS,25,0
35,2021_10_25,-24.779406,-65.41569,https://departamento.mercadolibre.com.ar/MLA-896008481-departamento-turistico-salta-capital-_JM,Departamento Turistico Salta Capital,Departamento,3500.0,ARS,95,4
36,2021_10_25,-24.790071,-65.40663,https://departamento.mercadolibre.com.ar/MLA-897543740-luminoso-monoambiente-en-pleno-centro-de-salta-_JM,Luminoso Monoambiente En Pleno Centro De Salta,Departamento,4000.0,ARS,40,1
37,2021_10_25,-24.782787,-65.405075,https://departamento.mercadolibre.com.ar/MLA-904508101-dpto-salta-para-visitar-la-virgen-del-cerro-_JM,"Dpto Salta ,para Visitar La Virgen Del Cerro",Departamento,3000.0,ARS,36,2
38,2021_10_25,-24.778765,-65.41381,https://departamento.mercadolibre.com.ar/MLA-905148023-excelente-depto-temporario-salta-impecable-unica-ubicacion-_JM,"Excelente Depto Temporario Salta, Impecable, Unica Ubicacion",Departamento,3500.0,ARS,70,2
39,2021_10_25,-24.784025,-65.40781,https://departamento.mercadolibre.com.ar/MLA-909573002-departamento-centrico-2-ambientes-_JM,Departamento Céntrico 2 Ambientes,Departamento,2900.0,ARS,40,2
40,2021_10_25,-24.79706,-65.398575,https://departamento.mercadolibre.com.ar/MLA-909674465-departamento-centrico-en-salta-_JM,Departamento Céntrico En Salta,Departamento,4000.0,ARS,58,4
41,2021_10_25,-24.776495,-65.404236,https://departamento.mercadolibre.com.ar/MLA-910243651-hermosa-en-primavera-en-el-centro-de-salta-_JM,Hermosa En Primavera En El Centro De Salta,Departamento,2160.0,ARS,65,3
42,2021_10_25,-24.792784,-65.40333,https://departamento.mercadolibre.com.ar/MLA-917188036-amplio-monoambiente-con-terraza-_JM,Amplio Monoambiente Con Terraza,Departamento,2500.0,ARS,100,1
43,2021_10_25,-24.776247,-65.40961,https://departamento.mercadolibre.com.ar/MLA-917686474-alquiler-temporario-en-salta-la-linda-_JM,Alquiler Temporario En Salta La Linda,Departamento,3500.0,ARS,45,3
44,2021_10_25,-24.776247,-65.40961,https://departamento.mercadolibre.com.ar/MLA-920182289-alquiler-temporario-dpto-ohiggins-salta-capital-_JM,Alquiler Temporario. Dpto Ohiggins. Salta Capital ,Departamento,2800.0,ARS,40,2
45,2021_10_25,-34.61539,-58.381435,https://departamento.mercadolibre.com.ar/MLA-933160195-mexico-y-salta-san-telmo-temporario--_JM,Mexico Y Salta - San Telmo Temporario !,Departamento,50000.0,ARS,70,3
46,2021_10_25,-24.786915,-65.41465,https://departamento.mercadolibre.com.ar/MLA-933279154-dpto-1-dor-ubicacion-y-vistas-privilegiadas-_JM,Dpto 1 Dor Ubicación Y Vistas Privilegiadas,Departamento,800.0,USD,88,3
47,2021_10_25,-24.784374,-65.418884,https://departamento.mercadolibre.com.ar/MLA-933279171-hermoso-dpto-de-1-dor-alquiler-amoblado-_JM,Hermoso Dpto De 1 Dor Alquiler Amoblado,Departamento,45000.0,ARS,55,2
48,2021_10_25,-24.786541,-65.42047,https://departamento.mercadolibre.com.ar/MLA-933280275-belgrano-al-1500-dpto-2-dor-hermoso-alquilado-_JM,Belgrano Al 1500 Dpto 2 Dor Hermoso Alquilado,Departamento,115000.0,USD,67,3
49,2021_10_25,-24.786787,-65.41449,https://departamento.mercadolibre.com.ar/MLA-933280277-dpto-1-dor-ubicacion-y-vistas-privilegiadas-_JM,Dpto 1 Dor Ubicación Y Vistas Privilegiadas,Departamento,140000.0,ARS,75,2
50,2021_10_25,-24.790426,-65.41935,https://departamento.mercadolibre.com.ar/MLA-933280310-paseo-de-los-poetas-hermoso-edificio-_JM,Paseo De Los Poetas Hermoso Edificio,Departamento,45000.0,ARS,75,3
51,2021_10_25,-24.786932,-65.414894,https://departamento.mercadolibre.com.ar/MLA-933281651-dpto-1-dor-ubicacion-y-vistas-privilegiadas-_JM,Dpto 1 Dor Ubicación Y Vistas Privilegiadas,Departamento,650.0,USD,55,2
52,2021_10_25,-24.773668,-65.410736,https://departamento.mercadolibre.com.ar/MLA-934491547-alquiler-temporario-en-salta-la-linda-_JM,Alquiler Temporario En Salta La Linda,Departamento,4000.0,ARS,65,3
