,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
378,2021_10_25,-37.998535,-57.546257,https://departamento.mercadolibre.com.ar/MLA-903929394-temporada-2022-moderno-ph-de-2-amb-mar-del-plata-_JM,Temporada 2022 Moderno Ph De 2 Amb Mar Del Plata,Departamento,6600.0,ARS,100,2
379,2021_10_25,-37.99833,-57.55095,https://departamento.mercadolibre.com.ar/MLA-904007499-vendo-o-permuto-departamento-de-3-ambientes-en-microcentro-_JM,Vendo O Permuto Departamento De 3 Ambientes En Microcentro,Departamento,90000.0,ARS,36,3
380,2021_10_25,-38.09173,-57.544888,https://departamento.mercadolibre.com.ar/MLA-904020925-dto-mar-del-plata-4-personas-zona-faro-4000-por-dia-_JM,Dto. Mar Del Plata - 4 Personas - Zona Faro - $4000 Por Día,Departamento,4000.0,ARS,55,2
381,2021_10_25,-37.998253,-57.54237,https://departamento.mercadolibre.com.ar/MLA-904162162-dpto-de-dos-amb-vista-al-mar-zona-punta-iglesias-_JM,Dpto De Dos Amb Vista Al Mar Zona Punta Iglesias,Departamento,100.0,ARS,52,2
382,2021_10_25,-38.01172,-57.542778,https://departamento.mercadolibre.com.ar/MLA-904359491-finde-largo-alquilo-dpto-mar-del-plata-zona-shopping-aldrey-_JM,Finde Largo Alquilo Dpto Mar Del Plata Zona Shopping Aldrey,Departamento,3500.0,ARS,28,2
383,2021_10_25,-38.009624,-57.544613,https://departamento.mercadolibre.com.ar/MLA-904398536-departamento-alquiler-temporal-mar-del-plata-_JM,Departamento Alquiler Temporal Mar Del Plata,Departamento,3000.0,ARS,39,1
384,2021_10_25,-38.02694,-57.53538,https://departamento.mercadolibre.com.ar/MLA-904508483-cabanas-frente-al-mar-con-pileta-parrilla-wifi-y-cochera-_JM,"Cabañas Frente Al Mar Con Pileta, Parrilla, Wifi Y Cochera",Departamento,3800.0,ARS,1750,2
385,2021_10_25,-38.097446,-57.543964,https://departamento.mercadolibre.com.ar/MLA-904577483-mar-del-plata-hermoso-3-amb-balcon-frente-al-mar-mogotes-_JM,Mar Del Plata Hermoso 3 Amb Balcón Frente Al Mar Mogotes,Departamento,3500.0,ARS,350,3
386,2021_10_25,-38.07254,-57.548267,https://departamento.mercadolibre.com.ar/MLA-904584338-monoambiente-de-alquiler-pta-mogotes-abrildiciembre-_JM,Monoambiente De Alquiler Pta Mogotes Abril/diciembre,Departamento,4500.0,ARS,400,1
387,2021_10_25,-38.003338,-57.548763,https://departamento.mercadolibre.com.ar/MLA-904912921-departamento-2-ambientes-al-frente-con-cochera-_JM,Departamento  2 Ambientes Al Frente Con Cochera,Departamento,4000.0,ARS,45,2
