,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
109,2021_10_25,-31.410944,-64.200775,https://departamento.mercadolibre.com.ar/MLA-1108678605-alquilo-1-dormitorio-alberdi-a-mts-del-centro-_JM,Alquilo 1 Dormitorio Alberdi A Mts Del Centro,Departamento,18000.0,ARS,45,2
110,2021_10_25,-31.4306,-64.19002,https://departamento.mercadolibre.com.ar/MLA-1108681700-departamento-alquiler-1-dormitorio-nueva-cordoba-_JM,Departamento Alquiler 1 Dormitorio Nueva Córdoba,Departamento,25000.0,ARS,42,2
111,2021_10_25,-31.41725,-64.180145,https://departamento.mercadolibre.com.ar/MLA-1108688202-departamento-centro-_JM,Departamento - Centro,Departamento,27000.0,ARS,500,3
112,2021_10_25,-31.39961,-64.189995,https://departamento.mercadolibre.com.ar/MLA-1108689307-departamento-en-alquiler-de-1-dormitorio-en-b-cofico-_JM,Departamento En Alquiler De 1 Dormitorio En B° Cofico,Departamento,13000.0,ARS,50,2
113,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108703621-2-dormitorios-barrio-pueyrredon-alquiler-24000-expensas-4800-_JM,2 Dormitorios Barrio Pueyrredon Alquiler $ 24.000 Expensas $ 4.800,Departamento,24000.0,ARS,70,5
114,2021_10_25,-31.42615,-64.1923,https://departamento.mercadolibre.com.ar/MLA-1108709925-alquilo-departamento-1-dormitorio-_JM,Alquilo Departamento 1 Dormitorio,Departamento,18500.0,ARS,40,4
115,2021_10_25,-31.458693,-64.30455,https://departamento.mercadolibre.com.ar/MLA-1108713999-docta-duplex-categoria-en-alquiler-a-estrenar-_JM,Docta Duplex Categoria En Alquiler A Estrenar!,Departamento,65000.0,ARS,180,6
116,2021_10_25,-31.397516,-64.2146,https://departamento.mercadolibre.com.ar/MLA-1108714467-departamento-alto-verde-alquiler-temporal-cordob-complejo-_JM,Departamento - Alto Verde Alquiler Temporal Córdob Complejo,Departamento,75000.0,ARS,80,3
117,2021_10_25,-31.420734,-64.17715,https://departamento.mercadolibre.com.ar/MLA-1108714851-centro-entre-rios-esq-balcarce-iexclalquiler-gastos-bajos-1-dormitorio-_JM,Centro - Entre Rios Esq Balcarce - &iexcl;alquiler! - Gastos Bajos - 1 Dormitorio,Departamento,18000.0,ARS,45,2
118,2021_10_25,-31.42026,-64.18921,https://departamento.mercadolibre.com.ar/MLA-1108716652-nueva-cordoba-departamento-en-alquiler-1-dormitorio-_JM,Nueva Córdoba - Departamento En Alquiler 1 Dormitorio,Departamento,57000.0,USD,0,3
119,2021_10_25,-31.417763,-64.19168,https://departamento.mercadolibre.com.ar/MLA-1108716655-depto-amoblado-opciones-_JM,Depto Amoblado Opciones!!,Departamento,30000.0,ARS,0,4
120,2021_10_25,-31.418135,-64.49322,https://departamento.mercadolibre.com.ar/MLA-1108717089-alquilo-departamento-por-temporada-en-carlos-paz-_JM,Alquilo Departamento Por Temporada En Carlos Paz,Departamento,10000.0,ARS,60,2
121,2021_10_25,-31.424711,-64.178856,https://departamento.mercadolibre.com.ar/MLA-1108720481-nva-cba-1d-rondeau-y-balcarce--_JM,Nva Cba 1d Rondeau Y Balcarce !!!,Departamento,12000.0,ARS,0,-1
122,2021_10_25,-31.40823,-64.203354,https://departamento.mercadolibre.com.ar/MLA-1108720482-alquiler-1-dor-en-alberdi-11000--_JM,Alquiler 1 Dor En Alberdi $11.000 !!!,Departamento,11000.0,ARS,30,-1
123,2021_10_25,-31.424982,-64.4968,https://departamento.mercadolibre.com.ar/MLA-1108720655-alquiler-anual-departamento-2d-carlos-paz-centro-_JM,Alquiler Anual Departamento 2d - Carlos Paz Centro,Departamento,40000.0,ARS,70,3
124,2021_10_25,-31.387495,-64.263695,https://departamento.mercadolibre.com.ar/MLA-1108720751-departamento-en-alquiler-2-dormitorios-con-cochera-excelente-calidad-_JM,Departamento En Alquiler 2 Dormitorios Con Cochera - Excelente Calidad,Departamento,50000.0,ARS,110,5
125,2021_10_25,-31.414286,-64.18075,https://departamento.mercadolibre.com.ar/MLA-1108721253-departamento-2-dor-av-emilio-olmos-ndeg-185-pleno-centro-_JM,Departamento 2 Dor - Av Emilio Olmos N&deg; 185 - Pleno Centro,Departamento,28000.0,ARS,65,2
126,2021_10_25,-31.406652,-64.207535,https://departamento.mercadolibre.com.ar/MLA-1108721284-alquilo-dpto-dos-dorm-con-balcoacuten-patio-de-uso-comuacuten-bdeg-alberdi-_JM,Alquilo - Dpto Dos Dorm Con Balc&oacute;n- Patio De Uso Com&uacute;n- B&deg; Alberdi,Departamento,25000.0,ARS,70,4
127,2021_10_25,-31.39933,-64.22516,https://departamento.mercadolibre.com.ar/MLA-1108721512-venta-departamento-1dorm-con-renta-alberdi-_JM,Venta Departamento 1dorm. Con Renta - Alberdi ,Departamento,32000.0,USD,34,2
128,2021_10_25,-31.422688,-64.18482,https://departamento.mercadolibre.com.ar/MLA-1108722760-alquiler-monoambiente-rondeau-100-_JM,Alquiler - Monoambiente - Rondeau 100,Departamento,12000.0,ARS,30,1
129,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108723002-departamento-en-alquiler-2-dormitorio-cofico-_JM,Departamento En Alquiler 2 Dormitorio Cofico,Departamento,34000.0,ARS,70,3
130,2021_10_25,-31.399254,-64.26438,https://departamento.mercadolibre.com.ar/MLA-1108723139-se-alquila-depto-2-dormitorios-b-parque-chacabuco-_JM,Se Alquila Depto 2 Dormitorios B° Parque Chacabuco,Departamento,33000.0,ARS,0,3
131,2021_10_25,-31.419458,-64.18117,https://departamento.mercadolibre.com.ar/MLA-1108723144-alquiler-departamento-1-dormitorio-_JM,Alquiler- Departamento 1 Dormitorio,Departamento,19500.0,ARS,0,2
132,2021_10_25,-31.452475,-64.242714,https://departamento.mercadolibre.com.ar/MLA-1108723603-alquilo-duplex-3d-3b-miradores-de-manantiales-_JM,Alquilo Duplex 3d 3b Miradores De Manantiales,Departamento,70000.0,ARS,125,5
133,2021_10_25,-31.429628,-64.1887,https://departamento.mercadolibre.com.ar/MLA-1108727007-nva-cba-1-dormitorio-comision-10000-_JM,Nva Cba 1 Dormitorio Comision 10.000,Departamento,15000.0,ARS,0,-1
134,2021_10_25,-31.413252,-64.19037,https://departamento.mercadolibre.com.ar/MLA-1108727021-centro-jujuy-76-1-dorm-con-balcon-_JM,Centro Jujuy 76 1 Dorm Con Balcon,Departamento,12000.0,ARS,38,-1
135,2021_10_25,-31.419912,-64.1919,https://departamento.mercadolibre.com.ar/MLA-1108727028-metros-del-patio-olmos-1-dormitorio-con-cochera-_JM,Metros Del Patio Olmos - 1 Dormitorio Con Cochera,Departamento,13000.0,ARS,30,-1
136,2021_10_25,-31.418068,-64.19758,https://departamento.mercadolibre.com.ar/MLA-1108727045-bv-san-juan-al-800-1-dor-10000-_JM,Bv San Juan Al 800 1 Dor $10.000,Departamento,10000.0,ARS,0,-1
137,2021_10_25,-31.443123,-64.173744,https://departamento.mercadolibre.com.ar/MLA-1108727833-alquiler-dpto-1-dorm-con-balcoacuten-en-12000-finales-_JM,Alquiler - Dpto 1 Dorm Con Balc&oacute;n En $12.000 Finales,Departamento,11500.0,ARS,40,2
138,2021_10_25,-31.415174,-64.172386,https://departamento.mercadolibre.com.ar/MLA-1108728411-departamento-de-1-dormitorio-general-paz-_JM,"Departamento De 1 Dormitorio , General Paz",Departamento,22000.0,ARS,0,-1
