,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
378,2021_10_25,-32.93178,-60.658264,https://departamento.mercadolibre.com.ar/MLA-918954435-monombiente-ideal-renta-zona-pichincha-guemes-y-lagos-_JM,Monombiente Ideal Renta. Zona Pichincha. Guemes Y Lagos,Departamento,60000.0,USD,36,1
379,2021_10_25,-32.93178,-60.658264,https://departamento.mercadolibre.com.ar/MLA-918955065-monombiente-ideal-renta-zona-pichincha-guemes-y-lagos-_JM,Monombiente Ideal Renta. Zona Pichincha. Guemes Y Lagos,Departamento,42000.0,USD,32,1
380,2021_10_25,-32.93178,-60.658264,https://departamento.mercadolibre.com.ar/MLA-918955149-dpto-1-dormitorio-oportunidad-ideal-renta-zona-pichincha-guemes-y-lagos-_JM,Dpto 1 Dormitorio. Oportunidad. Ideal Renta. Zona Pichincha. Guemes Y Lagos,Departamento,80000.0,USD,45,2
381,2021_10_25,-32.94951,-60.633152,https://departamento.mercadolibre.com.ar/MLA-918972401-monoambiente-centrico-apto-uso-profesional-_JM,Monoambiente Céntrico Apto Uso Profesional,Departamento,14000.0,ARS,26,1
382,2021_10_25,-32.963364,-60.627018,https://departamento.mercadolibre.com.ar/MLA-919295561-1-dormitorio-ideal-para-renta-_JM,1 Dormitorio | Ideal Para Renta,Departamento,77500.0,USD,55,2
383,2021_10_25,-32.948685,-60.67007,https://departamento.mercadolibre.com.ar/MLA-919296198-1-dormitorio-de-oportunidad-alquilado-_JM,1 Dormitorio De Oportunidad - Alquilado,Departamento,45500.0,USD,34,2
384,2021_10_25,-32.948685,-60.67007,https://departamento.mercadolibre.com.ar/MLA-919298003-1-dormitorio-en-pb-de-oportunidad-alquilado-_JM,1 Dormitorio En Pb De Oportunidad - Alquilado,Departamento,48600.0,USD,34,2
385,2021_10_25,-32.948452,-60.66452,https://departamento.mercadolibre.com.ar/MLA-919800005-ideal-inversores-1-dormitorio-alquilado-_JM,Ideal Inversores 1 Dormitorio Alquilado,Departamento,44000.0,USD,30,2
386,2021_10_25,-32.933933,-60.653694,https://departamento.mercadolibre.com.ar/MLA-920175378-rosario-en-vacaciones-alquiler-departamento-_JM,Rosario En Vacaciones Alquiler Departamento,Departamento,1800.0,ARS,50,2
387,2021_10_25,-32.963593,-60.63952,https://departamento.mercadolibre.com.ar/MLA-920563254-semipiso-1-dormitorio-con-balcon-en-alquiler-_JM,Semipiso 1 Dormitorio Con Balcón En Alquiler,Departamento,40000.0,USD,40,3
388,2021_10_25,-32.956432,-60.6276,https://departamento.mercadolibre.com.ar/MLA-920719238-departamento-centro-_JM,Departamento - Centro,Departamento,16000.0,ARS,40,1
389,2021_10_25,-32.946014,-60.64767,https://departamento.mercadolibre.com.ar/MLA-920759181-departinterno-1-dormit-rioja-1767-03-04-_JM,Depart.interno 1 Dormit. Rioja 1767 03 04,Departamento,19000.0,ARS,46,3
390,2021_10_25,-32.943924,-60.63918,https://departamento.mercadolibre.com.ar/MLA-920882652-alquiler-departamento-rosario-_JM,Alquiler Departamento Rosario,Departamento,40000.0,ARS,55,2
391,2021_10_25,-32.94913,-60.645638,https://departamento.mercadolibre.com.ar/MLA-921678579-venta-departamento-un-dormitorio-contrafrente-alquilado-centro-_JM,Venta Departamento Un Dormitorio Contrafrente Alquilado - Centro,Departamento,39000.0,USD,27,2
392,2021_10_25,-32.95811,-60.64978,https://departamento.mercadolibre.com.ar/MLA-922127409-venta-alquiladopasco-1333-1-interno-electrico-sbalcon-_JM,Venta Alquilado.pasco 1333 1º Interno (eléctrico). S/balcon.,Departamento,33000.0,USD,25,1
393,2021_10_25,-32.954136,-60.644382,https://departamento.mercadolibre.com.ar/MLA-923416320-monoambiente-escriturado-alquilado-_JM,Monoambiente Escriturado Alquilado,Departamento,52000.0,USD,32,1
