,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
37,2021_10_13,-32.88937,-68.84063,https://departamento.mercadolibre.com.ar/MLA-1105849486-departamento-en-microcentro-_JM,Departamento En Microcentro,Departamento,30000.0,ARS,55,4
38,2021_10_13,-33.46058,-67.555046,https://departamento.mercadolibre.com.ar/MLA-1105989101-hospedaje-las-cortaderas-_JM,Hospedaje Las Cortaderas,Departamento,1300.0,ARS,55,2
39,2021_10_13,-32.910995,-68.78883,https://departamento.mercadolibre.com.ar/MLA-1106045416-departamento-en-alquiler-guaymallen-_JM,Departamento En Alquiler Guaymallén ,Departamento,29000.0,ARS,77,2
40,2021_10_13,-32.952,-60.63573,https://departamento.mercadolibre.com.ar/MLA-1106061135-centrico-mendoza-846-1-dormitorio-_JM,Centrico Mendoza 846 1 Dormitorio,Departamento,20000.0,ARS,42,2
41,2021_10_13,-32.967148,-68.78428,https://departamento.mercadolibre.com.ar/MLA-1106083895-alquiler-de-departamento-en-gutierrez-maipu-mendoza-_JM,"Alquiler De Departamento En Gutiérrez, Maipú, Mendoza",Departamento,35000.0,ARS,100,4
42,2021_10_13,-32.867607,-68.87577,https://departamento.mercadolibre.com.ar/MLA-1106456669-departamento-impecable-_JM,Departamento Impecable,Departamento,4500.0,ARS,105,4
43,2021_10_13,-32.88404,-68.85009,https://departamento.mercadolibre.com.ar/MLA-1106486020-departamento-amoblado-con-cochera-_JM,Departamento Amoblado Con Cochera...,Departamento,95000.0,ARS,160,3
44,2021_10_13,-32.947666,-60.660778,https://departamento.mercadolibre.com.ar/MLA-1106519074-monoambiente-con-amenities-mendoza-2600-macrocentro-_JM,Monoambiente Con Amenities - Mendoza 2600 - Macrocentro,Departamento,22000.0,ARS,32,1
45,2021_10_13,-32.897163,-68.84005,https://departamento.mercadolibre.com.ar/MLA-1106706610-alquilo-dpto-centrico-temporario-_JM,Alquilo Dpto Céntrico Temporario,Departamento,3000.0,ARS,56,3
46,2021_10_13,-32.925186,-68.85422,https://departamento.mercadolibre.com.ar/MLA-1106727098-departamento-en-barrio-trapiche-_JM,Departamento En Barrio Trapiche,Departamento,24000.0,ARS,50,2
47,2021_10_13,-32.946762,-60.66571,https://departamento.mercadolibre.com.ar/MLA-1106904049-mendoza-300616-00-01-_JM,Mendoza 3006/16 00 01,Departamento,16000.0,ARS,19,1
48,2021_10_13,-34.64077,-68.290764,https://departamento.mercadolibre.com.ar/MLA-1106933310-alquilo-departamentos-para-turismo-4-ambientes-con-cochera-_JM,Alquilo Departamentos Para Turismo 4 Ambientes Con Cochera,Departamento,7000.0,ARS,75,5
49,2021_10_13,-32.945568,-60.673016,https://departamento.mercadolibre.com.ar/MLA-1106999663-mendoza-3553-08-02-_JM,Mendoza 3553 08 02,Departamento,14000.0,ARS,26,1
50,2021_10_13,-34.57707,-58.486942,https://departamento.mercadolibre.com.ar/MLA-1107028400-exc-1-amb-y-12-fte-divis-a-2-amb-mts-blvd-mendozsbte-a-est-_JM,Exc 1 Amb Y 1/2 Fte Divis A 2 Amb Mts Blvd Mendoz/sbte A Est,Departamento,63000.0,ARS,45,1
51,2021_10_13,-35.14787,-70.079315,https://departamento.mercadolibre.com.ar/MLA-1107042591-alquiler-departamento-para-6-personas-en-las-lenas-_JM,Alquiler Departamento Para 6 Personas En Las Leñas,Departamento,8000.0,ARS,40,2
52,2021_10_13,-34.61305,-68.33052,https://departamento.mercadolibre.com.ar/MLA-1107207200-cabana-centrica-turismo-_JM,"Cabaña Centrica, Turismo.",Departamento,3500.0,ARS,86,3
53,2021_10_13,-32.903477,-68.78456,https://departamento.mercadolibre.com.ar/MLA-1107311220-departamento-amoblado-p-turistas-4000-por-noche-_JM,Departamento Amoblado P/ Turistas $4000 Por Noche,Departamento,4000.0,ARS,100,3
54,2021_10_13,-32.882942,-68.835175,https://departamento.mercadolibre.com.ar/MLA-1107431743-impecable-dpto-equipado-alquiler-turistas-4-pax-con-cochera-_JM,Impecable Dpto Equipado Alquiler Turistas 4 Pax Con Cochera,Departamento,4000.0,ARS,40,2
55,2021_10_13,-33.033676,-68.88912,https://departamento.mercadolibre.com.ar/MLA-1107557670-hermoso-departamento-lujan-de-cuyo-mendoza-_JM,Hermoso Departamento Lujan De Cuyo Mendoza,Departamento,4500.0,ARS,140,5
56,2021_10_13,-32.885406,-68.84593,https://departamento.mercadolibre.com.ar/MLA-1107678566-alquiler-de-departamento-en-el-centro-de-mendoza-_JM,Alquiler De Departamento En El Centro De Mendoza,Departamento,32000.0,ARS,60,3
57,2021_10_13,-34.623985,-68.35251,https://departamento.mercadolibre.com.ar/MLA-1107681057-departamentoalojamiento-para-turista-en-san-rafael-mza-_JM,"Departamento/alojamiento Para Turista En San Rafael, Mza",Departamento,5000.0,ARS,45,2
58,2021_10_13,-34.57707,-58.486942,https://departamento.mercadolibre.com.ar/MLA-1107722629-exc-1-amb-y-12-fte-divis-a-2-amb-mts-blvd-mendozsbte-a-est-_JM,Exc 1 Amb Y 1/2 Fte Divis A 2 Amb Mts Blvd Mendoz/sbte A Est,Departamento,63000.0,ARS,45,1
59,2021_10_13,-34.580135,-68.31352,https://departamento.mercadolibre.com.ar/MLA-1107850599-alquiler-de-cabanas-complejo-los-abuelos-_JM,Alquiler De Cabañas  Complejo Los Abuelos,Departamento,7000.0,ARS,1500,4
60,2021_10_13,-32.89493,-68.84468,https://departamento.mercadolibre.com.ar/MLA-1107997989-hermoso-departamento-microcentro-mendoza-turismo-parejas-_JM,"Hermoso Departamento Microcentro Mendoza , Turismo, Parejas",Departamento,2999.0,ARS,35,2
61,2021_10_13,-32.948383,-60.657787,https://departamento.mercadolibre.com.ar/MLA-800299173-monoambiente-mendoza-y-santiago-alquilado-_JM,Monoambiente - Mendoza Y Santiago - Alquilado,Departamento,45000.0,USD,31,1
62,2021_10_13,-34.573097,-58.47774,https://departamento.mercadolibre.com.ar/MLA-862182162-alquiler-temporario-2-ambientes-mendoza-4501-villa-urquiza-_JM,"Alquiler Temporario 2 Ambientes, Mendoza 4501, Villa Urquiza",Departamento,65000.0,ARS,31,0
63,2021_10_13,-34.57325,-58.477818,https://departamento.mercadolibre.com.ar/MLA-862182215-alquiler-temporario-monoambiente-mendoza-4500-6-villa-urquiza-_JM,"Alquiler Temporario Monoambiente, Mendoza 4500, 6. Villa Urquiza",Departamento,43000.0,ARS,32,0
64,2021_10_13,-34.573673,-58.47887,https://departamento.mercadolibre.com.ar/MLA-862183116-alquiler-temporario-monoambiente-mendoza-4500-villa-urquiza-_JM,"Alquiler Temporario Monoambiente, Mendoza 4500, Villa Urquiza",Departamento,43000.0,ARS,30,0
65,2021_10_13,-34.573147,-58.477932,https://departamento.mercadolibre.com.ar/MLA-862183162-alquiler-temporario-2-ambientes-mendoza-4500-5-villa-urquiza-_JM,"Alquiler Temporario 2 Ambientes, Mendoza 4500, 5. Villa Urquiza",Departamento,50000.0,ARS,50,0
66,2021_10_13,-34.573338,-58.477707,https://departamento.mercadolibre.com.ar/MLA-862184055-alquiler-temporario-monoambiente-con-balcon-mendoza-4500-2-villa-urquiza-_JM,"Alquiler Temporario Monoambiente Con Balcón, Mendoza 4500, 2. Villa Urquiza",Departamento,43000.0,ARS,32,0
67,2021_10_13,-34.573055,-58.477898,https://departamento.mercadolibre.com.ar/MLA-862184077-alquiler-temporario-monoambiente-mendoza-4500-3-villa-urquiza-_JM,"Alquiler Temporario Monoambiente, Mendoza 4500, 3. Villa Urquiza",Departamento,43000.0,ARS,30,0
68,2021_10_13,-34.5733,-58.47776,https://departamento.mercadolibre.com.ar/MLA-862184085-alquiler-temporario-3-ambientes-mendoza-4500-4-villa-urquiza-_JM,"Alquiler Temporario 3 Ambientes, Mendoza 4500, 4. Villa Urquiza",Departamento,89000.0,ARS,60,3
69,2021_10_13,-34.55595,-58.448536,https://departamento.mercadolibre.com.ar/MLA-862196760-alquiler-temporario-2-ambientes-mendoza-1500-belgano-_JM,"Alquiler Temporario 2 Ambientes, Mendoza 1500, Belgano",Departamento,65000.0,ARS,52,2
70,2021_10_13,-34.56171,-58.4584,https://departamento.mercadolibre.com.ar/MLA-862200992-alquiler-temporario-3-ambientes-mendoza-2500-belgrano-_JM,"Alquiler Temporario 3 Ambientes, Mendoza 2500, Belgrano",Departamento,92000.0,ARS,75,3
71,2021_10_13,-34.56164,-58.458496,https://departamento.mercadolibre.com.ar/MLA-862201840-alquiler-temporario-4-ambientes-mendoza-y-ciudad-de-la-paz-belgrano-_JM,"Alquiler Temporario 4 Ambientes, Mendoza Y Ciudad De La Paz, Belgrano",Departamento,75000.0,ARS,75,4
72,2021_10_13,-34.55716,-58.4507,https://departamento.mercadolibre.com.ar/MLA-862313376-alquiler-temporario-2-ambientes-mendoza-1700-belgrano-_JM,"Alquiler Temporario 2 Ambientes, Mendoza 1700, Belgrano",Departamento,52500.0,ARS,45,2
73,2021_10_13,-34.61405,-68.32931,https://departamento.mercadolibre.com.ar/MLA-880998405-departamentos-micro-centro-san-rafael-mza-_JM,Departamentos Micro Centro San Rafael (mza),Departamento,2800.0,ARS,35,3
74,2021_10_13,-34.61338,-68.33484,https://departamento.mercadolibre.com.ar/MLA-884179327-departamentos-para-alquilar-en-san-rafael-_JM,Departamentos Para Alquilar En San Rafael,Departamento,3000.0,ARS,400,2
75,2021_10_13,-34.569283,-68.294136,https://inmueble.mercadolibre.com.ar/MLA-884932060-cabanas-san-rafael-verano-y-deptos-valle-de-lenas-_JM,Cabañas  San Rafael  Verano  !!! Y Deptos Valle De Leñas,Otro inmueble,2800.0,ARS,40,
76,2021_10_13,-32.89348,-68.84521,https://inmueble.mercadolibre.com.ar/MLA-886565606-depto-alquiler-turismo-mendoza-_JM,Depto. Alquiler Turismo Mendoza,Otro inmueble,4800.0,ARS,0,
77,2021_10_13,-34.605133,-68.34028,https://inmueble.mercadolibre.com.ar/MLA-897025090-departamento-centro-san-rafael-mza-1-_JM,Departamento Centro San Rafael (mza) 1,Quinta,3000.0,ARS,150,3
78,2021_10_13,-35.46943,-69.58681,https://departamento.mercadolibre.com.ar/MLA-897055459-departamentos-equipados-a-solo-100-m-del-centro-04-paxs-_JM,Departamentos Equipados. A Sólo 100 M. Del Centro 04 Paxs.,Departamento,8000.0,ARS,500,2
79,2021_10_13,-34.62537,-68.32255,https://casa.mercadolibre.com.ar/MLA-897417627-departamentos-turisticos-juan-y-olga-_JM,Departamentos Turísticos Juan Y Olga,Casa,2500.0,ARS,260,
80,2021_10_13,-34.62274,-68.33669,https://departamento.mercadolibre.com.ar/MLA-897602293-abraham-complejo-turistico-_JM,Abraham Complejo Turistico,Departamento,100.0,ARS,1900,10
81,2021_10_13,-34.56165,-58.458508,https://departamento.mercadolibre.com.ar/MLA-898615371-alquiler-temporario-2-ambientes-mendoza-2500-2-belgrano-_JM,"Alquiler Temporario 2 Ambientes, Mendoza 2500, 2. Belgrano",Departamento,62000.0,ARS,45,0
82,2021_10_13,-32.96725,-69.243935,https://departamento.mercadolibre.com.ar/MLA-899274328-alquier-de-cabanas-en-potrerillos-mendoza-_JM,Alquier De Cabañas En Potrerillos Mendoza,Departamento,111111.0,ARS,900,4
83,2021_10_13,-34.62503,-68.30904,https://departamento.mercadolibre.com.ar/MLA-899620970-alquiler-de-departamentos-para-turistas-_JM,Alquiler De Departamentos Para Turistas,Departamento,3300.0,ARS,320,4
84,2021_10_13,-32.890034,-68.85146,https://departamento.mercadolibre.com.ar/MLA-900275322-casa-con-parrilla-mendoza-pileta-chica-3-ambientes-_JM,"Casa Con Parrilla Mendoza, Pileta Chica , 3 Ambientes",Departamento,6990.0,ARS,100,3
85,2021_10_13,-34.612892,-68.30073,https://departamento.mercadolibre.com.ar/MLA-900425685-turismo-departamento-en-alquiler-temporal-san-rafael-mendoza-_JM,Turismo Departamento En Alquiler Temporal San Rafael Mendoza,Departamento,1500.0,ARS,70,2
86,2021_10_13,-35.46943,-69.58681,https://departamento.mercadolibre.com.ar/MLA-900449635-departamentos-equipados-a-solo-100-m-del-centro-02-paxs-_JM,Departamentos Equipados. A Sólo 100 M. Del Centro 02 Paxs.,Departamento,4500.0,ARS,500,2
87,2021_10_13,-32.890514,-68.83989,https://departamento.mercadolibre.com.ar/MLA-901105743-departamento-peatonal-de-mendoza-para-turistas-por-dia-_JM,Departamento Peatonal De Mendoza Para Turistas Por Día!!,Departamento,6200.0,ARS,57,2
88,2021_10_13,-32.94323,-60.685867,https://departamento.mercadolibre.com.ar/MLA-901550287-1-dormitorio-alquilado-mendoza-esq-servando-bayo-_JM,1 Dormitorio Alquilado Mendoza Esq. Servando Bayo,Departamento,63000.0,USD,41,2
89,2021_10_13,-35.146725,-70.0805,https://departamento.mercadolibre.com.ar/MLA-902144434-departamento-las-lenas-veroano-2022-_JM,Departamento Las Leñas-veroano 2022,Departamento,8000.0,ARS,40,2
90,2021_10_13,-32.914776,-68.86234,https://departamento.mercadolibre.com.ar/MLA-902218785-departamento-alquiler-temporario-en-mendoza-_JM,Departamento Alquiler Temporario En Mendoza,Departamento,1000.0,ARS,60,1
91,2021_10_13,-34.62706,-68.3333,https://departamento.mercadolibre.com.ar/MLA-902274067-alquiler-adherido-a-previaje-_JM,Alquiler Adherido A Previaje,Departamento,3500.0,ARS,48,1
92,2021_10_13,-32.888725,-68.83783,https://departamento.mercadolibre.com.ar/MLA-902331091-depto-amoblado-mendoza-leer-completo-x-favor-_JM,Depto Amoblado Mendoza Leer Completo X Favor,Departamento,2500.0,ARS,42,3
93,2021_10_13,-35.14791,-70.081665,https://departamento.mercadolibre.com.ar/MLA-903084195-alquilo-dpto-las-lenas-p-4-pax-todo-el-ano-_JM,Alquilo Dpto Las Leñas. P/ 4 Pax. Todo El Año!,Departamento,9000.0,ARS,40,3
94,2021_10_13,-34.606068,-68.320595,https://departamento.mercadolibre.com.ar/MLA-904201061-depto-en-planta-alta-san-rafael-mendoza-_JM,"Depto En Planta Alta, San Rafael Mendoza",Departamento,3000.0,ARS,60,3
95,2021_10_13,-34.607075,-68.33556,https://departamento.mercadolibre.com.ar/MLA-904263456-en-san-rafael-_JM, En San Rafael,Departamento,3000.0,ARS,500,1
96,2021_10_13,-34.611954,-68.341675,https://departamento.mercadolibre.com.ar/MLA-904307256-departamentos-centricos-san-rafael-mendoza-altos-yrigoyen-_JM,Departamentos Céntricos San Rafael Mendoza Altos Yrigoyen,Departamento,3400.0,ARS,55,2
97,2021_10_13,-34.64227,-68.01049,https://inmueble.mercadolibre.com.ar/MLA-904822717-alquiler-apartamento-casa-de-campo-5-ambientes-con-pileta-_JM,Alquiler Apartamento Casa De Campo 5 Ambientes Con Pileta,Otro inmueble,4000.0,ARS,1,
98,2021_10_13,-32.890022,-68.823524,https://departamento.mercadolibre.com.ar/MLA-905204512-departamentos-equipados-aledano-a-hospital-italiano-_JM,Departamentos  Equipados Aledaño A Hospital Italiano,Departamento,55000.0,ARS,90,4
99,2021_10_13,-32.89348,-68.85503,https://departamento.mercadolibre.com.ar/MLA-905204951-excelente-ubicacion-entre-parque-gral-smartin-y-aristides-_JM,¡excelente Ubicación! Entre Parque Gral S.martin Y Aristides,Departamento,36000.0,ARS,40,3
